uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q9H6E5|ensembl_protein_id=ENSP00000419607|entry=STPAP_HUMAN|source=rbpdb|protein_name=Speckle,snRNA,,10,202,,3+,FLPS
Q9H6F5|ensembl_protein_id=ENSP00000227520|entry=CCD86_HUMAN|source=pfam27|protein_name=Coiled-coil,unknown,,7,262,,3+,FLPS
Q9H6R0|ensembl_protein_id=ENSP00000225296|entry=DHX33_HUMAN|source=pfam38|protein_name=ATP-dependent,mRNA,,3,53,,3+,FLPS
Q9H6S0|ensembl_protein_id=ENSP00000161863|entry=YTDC2_HUMAN|source=pfam27|protein_name=3'-5',mRNA,,7,171,,3+,FLPS
Q9H6T0|ensembl_protein_id=ENSP00000454554|entry=ESRP2_HUMAN|source=pfam27|protein_name=Epithelial,mRNA,,4,142,,3+,FLPS
Q9H7B2|ensembl_protein_id=ENSP00000402338|entry=RPF2_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,3,86,,3+,FLPS
Q9H7N4|ensembl_protein_id=ENSP00000353769|entry=SFR19_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,28,663,,3+,FLPS
Q9H7Z6|ensembl_protein_id=ENSP00000406037|entry=KAT8_HUMAN|source=pfam27|protein_name=Histone,ncRNA,,2,50,,2,FLPS
Q9H814|ensembl_protein_id=ENSP00000297540|entry=PHAX_HUMAN|source=pfam27|protein_name=Phosphorylated,snRNA,,4,58,,3+,FLPS
Q9H825|ensembl_protein_id=ENSP00000376382|entry=METL8_HUMAN|source=modomics|protein_name=tRNA,tRNA,,1,20,,1,FLPS
Q9H840|ensembl_protein_id=ENSP00000466342|entry=GEMI7_HUMAN|source=pfam27|protein_name=Gem-associated,snRNA,,1,36,,1,FLPS
Q9H898|ensembl_protein_id=ENSP00000297737|entry=ZMAT4_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,10,,2,FLPS
Q9H974|ensembl_protein_id=ENSP00000281273|entry=QTRT2_HUMAN|source=pfam27|protein_name=Queuine,tRNA,,2,34,,2,FLPS
Q9H9A5|ensembl_protein_id=ENSP00000399862|entry=CNO10_HUMAN|source=pfam27|protein_name=CCR4-NOT,mRNA,,2,27,,2,FLPS
Q9H9G7|ensembl_protein_id=ENSP00000362287|entry=AGO3_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,1,5,,1,FLPS
Q9H9J2|ensembl_protein_id=ENSP00000258383|entry=RM44_HUMAN|source=pfam27;pfam38|protein_name=Large,ribosomal protein,,1,46,,1,FLPS
Q9H9L3|ensembl_protein_id=ENSP00000323424|entry=I20L2_HUMAN|source=pfam27|protein_name=Interferon-stimulated,pre-rRNA,,1,18,,1,FLPS
Q9H9Y2|ensembl_protein_id=ENSP00000359688|entry=RPF1_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,4,63,,3+,FLPS
Q9H9Z2|ensembl_protein_id=ENSP00000254231|entry=LN28A_HUMAN|source=pfam27|protein_name=Protein,mRNA,,3,64,,3+,FLPS
Q9HA38|ensembl_protein_id=ENSP00000311221|entry=ZMAT3_HUMAN|source=pfam27|protein_name=Zinc,ncRNA,,5,92,,3+,FLPS
Q9HA77|ensembl_protein_id=ENSP00000257347|entry=SYCM_HUMAN|source=pfam27|protein_name=Probable,tRNA,,3,77,,3+,FLPS
Q9HAU5|ensembl_protein_id=ENSP00000348708|entry=RENT2_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,9,359,,3+,FLPS
Q9HAV4|ensembl_protein_id=ENSP00000265351|entry=XPO5_HUMAN|source=pfam27|protein_name=Exportin-5,ncRNA,,8,127,,3+,FLPS
Q9HAZ1|ensembl_protein_id=ENSP00000316948|entry=CLK4_HUMAN|source=pfam27|protein_name=Dual,mRNA,,4,132,,3+,FLPS
Q9HBD1|ensembl_protein_id=ENSP00000411767|entry=RC3H2_HUMAN|source=pfam27|protein_name=Roquin-2,mRNA,,4,129,,3+,FLPS
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,unknown,,19,627,,3+,FLPS
Q9HC10|ensembl_protein_id=ENSP00000272371|entry=OTOF_HUMAN|source=pfam38|protein_name=Otoferlin,unknown,,16,277,,3+,FLPS
Q9HC16|ensembl_protein_id=ENSP00000385057|entry=ABC3G_HUMAN|source=pfam27|protein_name=DNA,mRNA,,1,7,,1,FLPS
Q9HC36|ensembl_protein_id=ENSP00000306080|entry=MRM3_HUMAN|source=pfam27|protein_name=rRNA,pre-rRNA,,2,16,,2,FLPS
Q9HC44|ensembl_protein_id=ENSP00000290795|entry=GPBL1_HUMAN|source=pfam38|protein_name=Vasculin-like,unknown,,7,210,,3+,FLPS
Q9HCE1|ensembl_protein_id=ENSP00000399797|entry=MOV10_HUMAN|source=pfam27|protein_name=RNA,mRNA,,2,30,,2,FLPS
Q9HCE5|ensembl_protein_id=ENSP00000373474|entry=MET14_HUMAN|source=pfam27|protein_name=N(6)-adenosine-methyltransferase,mRNA,,5,130,,3+,FLPS
Q9HCJ0|ensembl_protein_id=ENSP00000512514|entry=TNR6C_HUMAN|source=rbpdb|protein_name=Trinucleotide,mRNA,,27,770,,3+,FLPS
Q9HCJ3|ensembl_protein_id=ENSP00000294428|entry=RAVR2_HUMAN|source=pfam27|protein_name=Ribonucleoprotein,mRNA,,4,44,,3+,FLPS
Q9HCK5|ensembl_protein_id=ENSP00000362306|entry=AGO4_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,2,19,,2,FLPS
Q9HCK8|ensembl_protein_id=ENSP00000451601|entry=CHD8_HUMAN|source=pfam38|protein_name=ATP-dependent,mRNA,,26,699,,3+,FLPS
Q9HCS7|ensembl_protein_id=ENSP00000351137|entry=SYF1_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,mRNA,,4,107,,3+,FLPS
Q9HD33|ensembl_protein_id=ENSP00000376427|entry=RM47_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,96,,2,FLPS
Q9NP64|ensembl_protein_id=ENSP00000444742|entry=ZCC17_HUMAN|source=pfam27|protein_name=Zinc,unknown,,4,84,,3+,FLPS
Q9NP77|ensembl_protein_id=ENSP00000291386|entry=SSU72_HUMAN|source=pfam27|protein_name=RNA,mRNA,,2,22,,2,FLPS
Q9NP92|ensembl_protein_id=ENSP00000424328|entry=RT30_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,4,67,,3+,FLPS
Q9NPD3|ensembl_protein_id=ENSP00000315476|entry=EXOS4_HUMAN|source=pfam27|protein_name=Exosome,diverse,,1,6,,1,FLPS
Q9NPF4|ensembl_protein_id=ENSP00000206542|entry=OSGEP_HUMAN|source=modomics|protein_name=tRNA,tRNA,,1,5,,1,FLPS
Q9NPJ4|ensembl_protein_id=ENSP00000334840|entry=PNRC2_HUMAN|source=pfam27|protein_name=Proline-rich,mRNA,,3,65,,3+,FLPS
Q9NQ29|ensembl_protein_id=ENSP00000293872|entry=LUC7L_HUMAN|source=pfam27|protein_name=Putative,mRNA,,3,123,,3+,FLPS
Q9NQ50|ensembl_protein_id=ENSP00000333401|entry=RM40_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,49,,2,FLPS
Q9NQ94|ensembl_protein_id=ENSP00000363105|entry=A1CF_HUMAN|source=rbpdb|protein_name=APOBEC1,mRNA,,4,67,,3+,FLPS
Q9NQE9|ensembl_protein_id=ENSP00000229633|entry=HINT3_HUMAN|source=pfam27|protein_name=Adenosine,tRNA,,1,5,,1,FLPS
Q9NQI0|ensembl_protein_id=ENSP00000424838|entry=DDX4_HUMAN|source=pfam38|protein_name=Probable,mRNA,,4,103,,3+,FLPS
Q9NQM4|ensembl_protein_id=ENSP00000337757|entry=DAAF6_HUMAN|source=pfam27|protein_name=Dynein,unknown,,1,42,,1,FLPS
Q9NQT5|ensembl_protein_id=ENSP00000323046|entry=EXOS3_HUMAN|source=pfam27;pfam38|protein_name=Exosome,diverse,,3,63,,3+,FLPS
Q9NQZ2|ensembl_protein_id=ENSP00000254803|entry=SAS10_HUMAN|source=pfam27|protein_name=Something,snoRNA,,8,159,,3+,FLPS
Q9NQZ3|ensembl_protein_id=ENSP00000384573|entry=DAZ1_HUMAN|source=pfam38|protein_name=Deleted,mRNA,,8,134,,3+,FLPS
Q9NR30|ensembl_protein_id=ENSP00000346120|entry=DDX21_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,4,223,,3+,FLPS
Q9NR48|ensembl_protein_id=ENSP00000357330|entry=ASH1L_HUMAN|source=pfam27|protein_name=Histone-lysine,ncRNA,,32,837,,3+,FLPS
Q9NR50|ensembl_protein_id=ENSP00000353575|entry=EI2BG_HUMAN|source=pfam27|protein_name=Translation,mRNA,,2,10,,2,FLPS
Q9NR56|ensembl_protein_id=ENSP00000282486|entry=MBNL1_HUMAN|source=rbpdb|protein_name=Muscleblind-like,mRNA,,7,168,,3+,FLPS
Q9NR90|ensembl_protein_id=ENSP00000371802|entry=DAZ3_HUMAN|source=pfam38|protein_name=Deleted,mRNA,,4,90,,3+,FLPS
Q9NR97|ensembl_protein_id=ENSP00000218032|entry=TLR8_HUMAN|source=pfam27|protein_name=Toll-like,ncRNA,,5,172,,3+,FLPS
Q9NRA8|ensembl_protein_id=ENSP00000328103|entry=4ET_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,11,283,,3+,FLPS
Q9NRJ5|ensembl_protein_id=ENSP00000384700|entry=PAPOB_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,7,136,,3+,FLPS
Q9NRN9|ensembl_protein_id=ENSP00000260953|entry=METL5_HUMAN|source=pfam27|protein_name=rRNA,unknown,,1,6,,1,FLPS
Q9NRX2|ensembl_protein_id=ENSP00000288937|entry=RM17_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,31,,1,FLPS
Q9NS39|ensembl_protein_id=ENSP00000370713|entry=RED2_HUMAN|source=pfam27|protein_name=Inactive,mRNA,,6,55,,3+,FLPS
Q9NSD9|ensembl_protein_id=ENSP00000281828|entry=SYFB_HUMAN|source=pfam27|protein_name=Phenylalanine--tRNA,tRNA,,2,57,,2,FLPS
Q9NTZ6|ensembl_protein_id=ENSP00000352668|entry=RBM12_HUMAN|source=pfam27;pfam38|protein_name=RNA-binding,mRNA,,6,329,,3+,FLPS
Q9NUK0|ensembl_protein_id=ENSP00000359890|entry=MBNL3_HUMAN|source=pfam27|protein_name=Muscleblind-like,mRNA,,4,145,,3+,FLPS
Q9NUL7|ensembl_protein_id=ENSP00000332340|entry=DDX28_HUMAN|source=pfam27;pfam38|protein_name=Probable,pre-rRNA,,4,67,,3+,FLPS
Q9NUM4|ensembl_protein_id=ENSP00000379901|entry=T106B_HUMAN|source=pfam38|protein_name=Transmembrane,unknown,,3,23,,3+,FLPS
Q9NUP7|ensembl_protein_id=ENSP00000359160|entry=TRM13_HUMAN|source=pfam27|protein_name=tRNA:m(4)X,tRNA,,2,33,,2,FLPS
Q9NV31|ensembl_protein_id=ENSP00000326981|entry=IMP3_HUMAN|source=pfam27|protein_name=U3,snoRNA,,1,43,,1,FLPS
Q9NV66|ensembl_protein_id=ENSP00000352645|entry=TYW1_HUMAN|source=pfam27|protein_name=S-adenosyl-L-methionine-dependent,tRNA,,4,79,,3+,FLPS
Q9NV88|ensembl_protein_id=ENSP00000429065|entry=INT9_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,2,14,,2,FLPS
Q9NVH2|ensembl_protein_id=ENSP00000355961|entry=INT7_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,4,38,,3+,FLPS
Q9NVM6|ensembl_protein_id=ENSP00000220496|entry=DJC17_HUMAN|source=pfam27|protein_name=DnaJ,unknown,,6,121,,3+,FLPS
Q9NVN8|ensembl_protein_id=ENSP00000338573|entry=GNL3L_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,4,112,,3+,FLPS
Q9NVP1|ensembl_protein_id=ENSP00000263239|entry=DDX18_HUMAN|source=pfam27|protein_name=ATP-dependent,pre-rRNA,,7,108,,3+,FLPS
Q9NVR2|ensembl_protein_id=ENSP00000381064|entry=INT10_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,2,18,,2,FLPS
Q9NVR5|ensembl_protein_id=ENSP00000384862|entry=KTU_HUMAN|source=pfam27|protein_name=Protein,unknown,,6,225,,3+,FLPS
Q9NVS2|ensembl_protein_id=ENSP00000361188|entry=RT18A_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,15,,1,FLPS
Q9NW07|ensembl_protein_id=ENSP00000472305|entry=ZN358_HUMAN|source=pfam38|protein_name=Zinc,unknown,,7,336,,3+,FLPS
Q9NW13|ensembl_protein_id=ENSP00000223073|entry=RBM28_HUMAN|source=pfam27|protein_name=RNA-binding,snRNA,,8,212,,3+,FLPS
Q9NW64|ensembl_protein_id=ENSP00000199814|entry=RBM22_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,mRNA,,2,95,,2,FLPS
Q9NWB1|ensembl_protein_id=ENSP00000309117|entry=RFOX1_HUMAN|source=rbpdb|protein_name=RNA,mRNA,,4,137,,3+,FLPS
Q9NWH9|ensembl_protein_id=ENSP00000369887|entry=SLTM_HUMAN|source=pfam27|protein_name=SAFB-like,mRNA,,10,566,,3+,FLPS
Q9NWK9|ensembl_protein_id=ENSP00000414344|entry=BCD1_HUMAN|source=pfam27|protein_name=Box,snoRNA,,3,163,,3+,FLPS
Q9NWX6|ensembl_protein_id=ENSP00000231198|entry=THG1_HUMAN|source=pfam27|protein_name=Probable,tRNA,,1,6,,1,FLPS
Q9NWZ8|ensembl_protein_id=ENSP00000369895|entry=GEMI8_HUMAN|source=pfam27|protein_name=Gem-associated,snRNA,,3,79,,3+,FLPS
Q9NX05|ensembl_protein_id=ENSP00000364324|entry=F120C_HUMAN|source=pfam27|protein_name=Constitutive,unknown,,10,295,,3+,FLPS
Q9NX07|ensembl_protein_id=ENSP00000362936|entry=TSAP1_HUMAN|source=pfam27;pfam38|protein_name=tRNA,tRNA,,1,43,,1,FLPS
Q9NXG2|ensembl_protein_id=ENSP00000370741|entry=THUM1_HUMAN|source=rbpdb;modomics|protein_name=THUMP,tRNA,,1,6,,1,FLPS
Q9NXH9|ensembl_protein_id=ENSP00000466967|entry=TRM1_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,4,117,,3+,FLPS
Q9NXL6|ensembl_protein_id=ENSP00000264852|entry=SIDT1_HUMAN|source=pfam27|protein_name=SID1,ncRNA,,8,183,,3+,FLPS
Q9NXW9|ensembl_protein_id=ENSP00000292566|entry=ALKB4_HUMAN|source=modomics|protein_name=Alpha-ketoglutarate-dependent,unknown,,4,39,,3+,FLPS
Q9NXZ2|ensembl_protein_id=ENSP00000359361|entry=DDX43_HUMAN|source=pfam27;pfam38|protein_name=Probable,mRNA,,2,61,,2,FLPS
Q9NY12|ensembl_protein_id=ENSP00000226796|entry=GAR1_HUMAN|source=pfam27|protein_name=H/ACA,snoRNA,,3,122,,3+,FLPS
Q9NY93|ensembl_protein_id=ENSP00000258772|entry=DDX56_HUMAN|source=pfam27|protein_name=Probable,pre-rRNA,,4,88,,3+,FLPS
Q9NYF8|ensembl_protein_id=ENSP00000376159|entry=BCLF1_HUMAN|source=pfam27|protein_name=Bcl-2-associated,mRNA,,10,409,,3+,FLPS
Q9NYH9|ensembl_protein_id=ENSP00000261708|entry=UTP6_HUMAN|source=pfam27|protein_name=U3,snoRNA,,2,45,,2,FLPS
Q9NYK1|ensembl_protein_id=ENSP00000370034|entry=TLR7_HUMAN|source=pfam27|protein_name=Toll-like,ncRNA,,7,109,,3+,FLPS
Q9NYK5|ensembl_protein_id=ENSP00000305682|entry=RM39_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,5,,1,FLPS
Q9NYY8|ensembl_protein_id=ENSP00000236980|entry=FAKD2_HUMAN|source=pfam27|protein_name=FAST,mRNA,,2,16,,2,FLPS
Q9NZB2|ensembl_protein_id=ENSP00000277165|entry=F120A_HUMAN|source=pfam27|protein_name=Constitutive,mRNA,,10,236,,3+,FLPS
Q9NZE8|ensembl_protein_id=ENSP00000338389|entry=RM35_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,29,,2,FLPS
Q9NZI8|ensembl_protein_id=ENSP00000290341|entry=IF2B1_HUMAN|source=pfam27|protein_name=Insulin-like,mRNA,,3,85,,3+,FLPS
Q9NZJ5|ensembl_protein_id=ENSP00000307235|entry=E2AK3_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,8,171,,3+,FLPS
Q9P031|ensembl_protein_id=ENSP00000256151|entry=TAP26_HUMAN|source=pfam27|protein_name=Thyroid,unknown,,2,78,,2,FLPS
Q9P0J6|ensembl_protein_id=ENSP00000372093|entry=RM36_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,14,,1,FLPS
Q9P0L1|ensembl_protein_id=ENSP00000273320|entry=ZKSC7_HUMAN|source=pfam38|protein_name=Zinc,unknown,,4,86,,3+,FLPS
Q9P1Y6|ensembl_protein_id=ENSP00000410626|entry=PHRF1_HUMAN|source=pfam27|protein_name=PHD,mRNA,,17,646,,3+,FLPS
Q9P2E3|ensembl_protein_id=ENSP00000379412|entry=ZNFX1_HUMAN|source=pfam27|protein_name=NFX1-type,unknown,,10,468,,3+,FLPS
Q9P2E9|ensembl_protein_id=ENSP00000367038|entry=RRBP1_HUMAN|source=pfam27|protein_name=Ribosome-binding,mRNA,,12,610,,3+,FLPS
Q9P2I0|ensembl_protein_id=ENSP00000298875|entry=CPSF2_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,2,56,,2,FLPS
Q9P2J5|ensembl_protein_id=ENSP00000426005|entry=SYLC_HUMAN|source=pfam27|protein_name=Leucine--tRNA,tRNA,,4,51,,3+,FLPS
Q9P2K5|ensembl_protein_id=ENSP00000452913|entry=MYEF2_HUMAN|source=rbpdb|protein_name=Myelin,mRNA,,3,195,,3+,FLPS
Q9P2K8|ensembl_protein_id=ENSP00000263791|entry=E2AK4_HUMAN|source=pfam27|protein_name=eIF-2-alpha,tRNA,,10,186,,3+,FLPS
Q9P2N5|ensembl_protein_id=ENSP00000265271|entry=RBM27_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,13,375,,3+,FLPS
Q9P2P1|ensembl_protein_id=ENSP00000371994|entry=NYNRI_HUMAN|source=pfam27;pfam38|protein_name=Protein,unknown,,9,244,,3+,FLPS
Q9UBB9|ensembl_protein_id=ENSP00000384297|entry=TFP11_HUMAN|source=pfam27|protein_name=Tuftelin-interacting,mRNA,,5,84,,3+,FLPS
Q9UBC3|ensembl_protein_id=ENSP00000328547|entry=DNM3B_HUMAN|source=pfam27|protein_name=DNA,diverse,,9,203,,3+,FLPS
Q9UBK2|ensembl_protein_id=ENSP00000264867|entry=PRGC1_HUMAN|source=pfam27|protein_name=Peroxisome,unknown,,7,271,,3+,FLPS
Q9UBP6|ensembl_protein_id=ENSP00000314441|entry=TRMB_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,19,,1,FLPS
Q9UBS3|ensembl_protein_id=ENSP00000249356|entry=DNJB9_HUMAN|source=pfam38|protein_name=DnaJ,unknown,,3,61,,3+,FLPS
Q9UBU9|ensembl_protein_id=ENSP00000294172|entry=NXF1_HUMAN|source=pfam27|protein_name=Nuclear,mRNA,,5,104,,3+,FLPS
Q9UDW3|ensembl_protein_id=ENSP00000344241|entry=ZMAT5_HUMAN|source=pfam27|protein_name=Zinc,snRNA,,2,63,,2,FLPS
Q9UEG4|ensembl_protein_id=ENSP00000262525|entry=ZN629_HUMAN|source=pfam38|protein_name=Zinc,unknown,,4,77,,3+,FLPS
Q9UET6|ensembl_protein_id=ENSP00000019019|entry=TRM7_HUMAN|source=modomics|protein_name=tRNA,tRNA,,1,10,,1,FLPS
Q9UFF9|ensembl_protein_id=ENSP00000430493|entry=CNOT8_HUMAN|source=pfam27|protein_name=CCR4-NOT,mRNA,,1,5,,1,FLPS
Q9UGC7|ensembl_protein_id=ENSP00000356202|entry=RF1ML_HUMAN|source=pfam27|protein_name=Peptide,mRNA,,2,50,,2,FLPS
Q9UGR2|ensembl_protein_id=ENSP00000345793|entry=Z3H7B_HUMAN|source=rbpdb|protein_name=Zinc,ncRNA,,4,86,,3+,FLPS
Q9UGY1|ensembl_protein_id=ENSP00000352021|entry=NOL12_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,3,101,,3+,FLPS
Q9UH17|ensembl_protein_id=ENSP00000327459|entry=ABC3B_HUMAN|source=modomics|protein_name=DNA,unknown,,1,16,,1,FLPS
Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,ncRNA,,3,52,,3+,FLPS
Q9UHC7|ensembl_protein_id=ENSP00000416369|entry=MKRN1_HUMAN|source=pfam27|protein_name=E3,mRNA,,10,188,,3+,FLPS
Q9UHI6|ensembl_protein_id=ENSP00000358716|entry=DDX20_HUMAN|source=pfam27|protein_name=Probable,snRNA,,7,146,,3+,FLPS
Q9UHK0|ensembl_protein_id=ENSP00000368459|entry=NUFP1_HUMAN|source=pfam27|protein_name=FMR1-interacting,snoRNA,,5,153,,3+,FLPS
Q9UHX1|ensembl_protein_id=ENSP00000431960|entry=PUF60_HUMAN|source=pfam27|protein_name=Poly(U)-binding-splicing,mRNA,,6,124,,3+,FLPS
Q9UI10|ensembl_protein_id=ENSP00000394397|entry=EI2BD_HUMAN|source=pfam27|protein_name=Translation,mRNA,,4,87,,3+,FLPS
Q9UI30|ensembl_protein_id=ENSP00000309433|entry=TR112_HUMAN|source=pfam27|protein_name=Multifunctional,tRNA,,2,13,,2,FLPS
Q9UI43|ensembl_protein_id=ENSP00000392343|entry=MRM2_HUMAN|source=pfam27|protein_name=rRNA,pre-rRNA,,1,6,,1,FLPS
Q9UIF8|ensembl_protein_id=ENSP00000376533|entry=BAZ2B_HUMAN|source=pfam27|protein_name=Bromodomain,ncRNA,,29,869,,3+,FLPS
Q9UIF9|ensembl_protein_id=ENSP00000446880|entry=BAZ2A_HUMAN|source=pfam27|protein_name=Bromodomain,ncRNA,,19,617,,3+,FLPS
Q9UJA5|ensembl_protein_id=ENSP00000203001|entry=TRM6_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,5,90,,3+,FLPS
Q9UJJ7|ensembl_protein_id=ENSP00000007264|entry=RUSD1_HUMAN|source=modomics|protein_name=Pseudouridylate,unknown,,1,33,,1,FLPS
Q9UJK0|ensembl_protein_id=ENSP00000007390|entry=TSR3_HUMAN|source=pfam27;pfam38|protein_name=18S,pre-rRNA,,4,94,,3+,FLPS
Q9UJV8|ensembl_protein_id=ENSP00000345168|entry=PURG_HUMAN|source=pfam27|protein_name=Purine-rich,mRNA,,3,57,,3+,FLPS
Q9UJV9|ensembl_protein_id=ENSP00000330349|entry=DDX41_HUMAN|source=pfam27|protein_name=Probable,mRNA,,4,90,,3+,FLPS
Q9UK39|ensembl_protein_id=ENSP00000280614|entry=NOCT_HUMAN|source=pfam27|protein_name=Nocturnin,mRNA,,2,51,,2,FLPS
Q9UK45|ensembl_protein_id=ENSP00000252622|entry=LSM7_HUMAN|source=pfam27|protein_name=U6,snRNA,,1,6,,1,FLPS
Q9UK59|ensembl_protein_id=ENSP00000260803|entry=DBR1_HUMAN|source=pfam27|protein_name=Lariat,mRNA,,3,52,,3+,FLPS
Q9UKA9|ensembl_protein_id=ENSP00000359217|entry=PTBP2_HUMAN|source=pfam27|protein_name=Polypyrimidine,mRNA,,3,31,,3+,FLPS
Q9UKD2|ensembl_protein_id=ENSP00000364320|entry=MRT4_HUMAN|source=pfam27|protein_name=mRNA,mRNA,,1,21,,1,FLPS
Q9UKF6|ensembl_protein_id=ENSP00000238112|entry=CPSF3_HUMAN|source=pfam27|protein_name=Cleavage,mRNA,,2,33,,2,FLPS
Q9UKJ3|ensembl_protein_id=ENSP00000467556|entry=GPTC8_HUMAN|source=pfam27;pfam38|protein_name=G,unknown,,15,744,,3+,FLPS
Q9UKK3|ensembl_protein_id=ENSP00000371419|entry=PARP4_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,4,67,,3+,FLPS
Q9UKM9|ensembl_protein_id=ENSP00000246194|entry=RALY_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,4,91,,3+,FLPS
Q9UKT8|ensembl_protein_id=ENSP00000476369|entry=FBXW2_HUMAN|source=pfam38|protein_name=F-box/WD,unknown,,1,42,,1,FLPS
Q9UKV3|ensembl_protein_id=ENSP00000262710|entry=ACINU_HUMAN|source=pfam27|protein_name=Apoptotic,mRNA,,18,662,,3+,FLPS
Q9UKV8|ensembl_protein_id=ENSP00000220592|entry=AGO2_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,1,23,,1,FLPS
Q9UKZ1|ensembl_protein_id=ENSP00000289382|entry=CNO11_HUMAN|source=pfam27|protein_name=CCR4-NOT,mRNA,,4,118,,3+,FLPS
Q9UL03|ensembl_protein_id=ENSP00000310260|entry=INT6_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,3,65,,3+,FLPS
Q9UL18|ensembl_protein_id=ENSP00000362300|entry=AGO1_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,1,5,,1,FLPS
Q9UL40|ensembl_protein_id=ENSP00000350869|entry=ZN346_HUMAN|source=pfam27|protein_name=Zinc,unknown,,3,26,,3+,FLPS
Q9ULG1|ensembl_protein_id=ENSP00000497609|entry=INO80_HUMAN|source=pfam38|protein_name=Chromatin-remodeling,unknown,,13,317,,3+,FLPS
Q9ULM6|ensembl_protein_id=ENSP00000261951|entry=CNOT6_HUMAN|source=pfam27|protein_name=CCR4-NOT,mRNA,,1,34,,1,FLPS
Q9ULR0|ensembl_protein_id=ENSP00000376973|entry=ISY1_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,mRNA,,2,61,,2,FLPS
Q9ULR5|ensembl_protein_id=ENSP00000244221|entry=PAI2B_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,2,52,,2,FLPS
Q9ULW3|ensembl_protein_id=ENSP00000274849|entry=ABT1_HUMAN|source=pfam27|protein_name=Activator,mRNA,,4,74,,3+,FLPS
Q9ULX3|ensembl_protein_id=ENSP00000268802|entry=NOB1_HUMAN|source=pfam27|protein_name=RNA-binding,pre-rRNA,,2,16,,2,FLPS
Q9ULX6|ensembl_protein_id=ENSP00000470952|entry=AKP8L_HUMAN|source=pfam27|protein_name=A-kinase,mRNA,,13,251,,3+,FLPS
Q9UMY1|ensembl_protein_id=ENSP00000405674|entry=UTP16_HUMAN|source=pfam27|protein_name=U3,unknown,,3,160,,3+,FLPS
Q9UN86|ensembl_protein_id=ENSP00000352738|entry=G3BP2_HUMAN|source=pfam27;pfam38|protein_name=Ras,mRNA,,5,291,,3+,FLPS
Q9UNP9|ensembl_protein_id=ENSP00000361918|entry=PPIE_HUMAN|source=pfam27|protein_name=Peptidyl-prolyl,mRNA,,2,27,,2,FLPS
Q9UNQ2|ensembl_protein_id=ENSP00000199320|entry=DIM1_HUMAN|source=pfam27|protein_name=Dimethyladenosine,pre-rRNA,,4,62,,3+,FLPS
Q9UNW9|ensembl_protein_id=ENSP00000263257|entry=NOVA2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,2,113,,2,FLPS
Q9UNX3|ensembl_protein_id=ENSP00000265100|entry=RL26L_HUMAN|source=pfam27;pfam38|protein_name=Ribosomal,ribosomal protein,,1,27,,1,FLPS
Q9UNX4|ensembl_protein_id=ENSP00000308179|entry=WDR3_HUMAN|source=pfam27|protein_name=WD,snoRNA,,3,44,,3+,FLPS
