uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
Q8WXF1,523.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q96AE4,644.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q96AK3,386.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96DH6,328.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q96EV2,1170.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q96EY9,367.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96FX7,289.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96JM7,780.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96MU7,727.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q96N46,770.0,unknown,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
Q96PZ0,661.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.9108029273965819
Q96Q83,286.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96S44,253.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99714,261.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99973,2627.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BQG2,462.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BRA0,125.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BU70,441.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BXP5,876.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,1.0
Q9BXR0,403.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BXT6,1211.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BXV9,100.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9BYJ9,559.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.396064566217299
Q9BZB8,566.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9C0B0,810.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9GZX7,198.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H0K6,701.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H1K1,167.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H4Z3,704.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H5U6,513.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H6E5,874.0,snRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.39180138494485617
Q9H825,291.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H9T3,547.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HCJ0,1936.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
Q9NPF4,335.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NQ94,594.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NR56,388.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9NRW3,190.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NWB1,397.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NX74,493.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NXG2,353.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NXW9,302.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P2K5,600.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9UET6,329.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UGR2,977.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9UH17,382.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UJJ7,312.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9UKM9,306.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9UPT8,1303.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9UQ35,2752.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q9Y221,180.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y2U8,911.0,snRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.39910173815538486
Q9Y3C4,175.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y534,153.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y580,266.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y606,427.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y697,457.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
